CMDLINE poetry run zenithgui
MEM 1812.535156 1759778481.1035
MEM 1815.785156 1759778481.2037
MEM 1819.035156 1759778481.3040
MEM 1822.660156 1759778481.4042
MEM 1826.035156 1759778481.5045
MEM 1829.535156 1759778481.6047
MEM 1831.660156 1759778481.7049
MEM 1834.910156 1759778481.8051
MEM 1838.410156 1759778481.9055
MEM 1842.035156 1759778482.0057
MEM 1845.410156 1759778482.1059
MEM 1848.910156 1759778482.2062
MEM 1852.410156 1759778482.3065
MEM 1856.035156 1759778482.4067
MEM 1859.660156 1759778482.5069
MEM 1862.910156 1759778482.6072
MEM 1866.410156 1759778482.7075
MEM 1869.785156 1759778482.8078
MEM 1873.535156 1759778482.9080
MEM 1876.910156 1759778483.0083
MEM 1880.535156 1759778483.1086
MEM 1884.035156 1759778483.2089
MEM 1887.785156 1759778483.3092
MEM 1891.410156 1759778483.4094
MEM 1895.035156 1759778483.5097
MEM 1898.535156 1759778483.6100
MEM 1902.160156 1759778483.7102
MEM 1905.785156 1759778483.8105
MEM 1909.410156 1759778483.9108
MEM 1913.160156 1759778484.0111
MEM 1916.535156 1759778484.1113
MEM 1920.160156 1759778484.2115
MEM 1923.660156 1759778484.3118
MEM 1927.160156 1759778484.4120
MEM 1930.785156 1759778484.5122
MEM 1934.285156 1759778484.6125
MEM 1937.535156 1759778484.7127
MEM 1941.035156 1759778484.8129
MEM 1944.535156 1759778484.9132
MEM 1947.785156 1759778485.0134
MEM 1951.285156 1759778485.1137
MEM 1954.785156 1759778485.2139
MEM 1958.285156 1759778485.3142
MEM 1961.660156 1759778485.4144
MEM 1965.160156 1759778485.5147
MEM 1968.660156 1759778485.6149
MEM 1972.035156 1759778485.7152
MEM 1975.535156 1759778485.8154
MEM 1979.035156 1759778485.9157
MEM 1982.785156 1759778486.0159
MEM 1986.285156 1759778486.1162
MEM 1989.785156 1759778486.2165
MEM 1990.785156 1759778486.3168
MEM 1990.785156 1759778486.4172
MEM 1990.785156 1759778486.5174
MEM 1990.785156 1759778486.6177
MEM 1990.785156 1759778486.7180
MEM 1990.785156 1759778486.8182
MEM 1991.660156 1759778486.9185
MEM 1995.160156 1759778487.0188
MEM 1998.660156 1759778487.1190
MEM 2002.035156 1759778487.2193
MEM 2005.535156 1759778487.3196
MEM 2009.035156 1759778487.4200
MEM 2012.535156 1759778487.5204
MEM 2016.035156 1759778487.6207
MEM 2019.410156 1759778487.7211
MEM 2022.785156 1759778487.8214
MEM 2026.160156 1759778487.9216
MEM 2029.660156 1759778488.0219
MEM 2033.410156 1759778488.1221
MEM 2037.160156 1759778488.2224
MEM 2040.035156 1759778488.3227
MEM 2043.660156 1759778488.4230
MEM 2047.285156 1759778488.5232
MEM 2050.910156 1759778488.6237
MEM 2054.535156 1759778488.7239
MEM 2058.160156 1759778488.8243
MEM 2061.785156 1759778488.9245
MEM 2065.285156 1759778489.0248
MEM 2068.910156 1759778489.1250
MEM 2072.535156 1759778489.2253
MEM 2075.910156 1759778489.3257
MEM 2078.160156 1759778489.4260
MEM 2081.410156 1759778489.5262
MEM 2084.785156 1759778489.6264
MEM 2088.535156 1759778489.7267
MEM 2092.035156 1759778489.8270
MEM 2095.660156 1759778489.9272
MEM 2099.160156 1759778490.0275
MEM 2102.660156 1759778490.1278
MEM 2106.160156 1759778490.2280
MEM 2109.660156 1759778490.3282
MEM 2113.035156 1759778490.4285
MEM 2116.660156 1759778490.5287
MEM 2120.285156 1759778490.6289
MEM 2123.660156 1759778490.7292
MEM 2127.160156 1759778490.8295
MEM 2130.910156 1759778490.9298
MEM 2134.535156 1759778491.0300
MEM 2138.035156 1759778491.1302
MEM 0.000000 1759778491.2305
